,name,review_time,review
"1B , Ground Floor, Gopinath Bazaar, Basantra Line, Shastri Bazaar, Delhi Cantonment, New Delhi, Delhi 110010",Mandeep Kashyap,3 weeks ago,
"22:56,19-02-2024",M,4 weeks ago,"The  current Google Location is absolutely wrong.

I've been coming to the cafe since it's opening and can assure you that for …"
,Arif Khan,a month ago,
,Deepak Kumar,a month ago,
,Food Date,5 months ago,It’s a small outlet just at the round about of Gopinath bazaar. I have been there once and had a cappuccino and white chocolate tangerine frappe. Cappuccino wasn’t hot and it was average tasting. The cold coffee was not cold. Had them redo. …
,Sarwan Kumar,5 months ago,Ok
,Gajendra Pandit,5 months ago,
,Rashmi,5 months ago,Ambience and food was nice
,Nikhil Ranjan Jha,6 months ago,Amazing experience as always. Love CCD
,Varun Sharma,6 months ago,
,Puneet Kumar,6 months ago,
,sachin gupta,6 months ago,
,Mithilesh,6 months ago,
,Srinivasan Venkataraman,6 months ago,"Pathetic experience, renowned flagship with uncourteous behaviour, reached at 1040 pm the staff refused to serve coffe stating 11 pm is the closing time. The so called famous chain let down by rude staff"
,REEXY OP,6 months ago,
,hiteshwar jamwal,6 months ago,
,Vineet Chaudhary,6 months ago,
,Tarun12816 Rfx,6 months ago,
,naresh kumar,6 months ago,I love this place
,Charu Sweetie,6 months ago,
,Gauri,6 months ago,"CCD is always good... But, was really disappointed to see the difference in the serving sizes of served on table and takeaway of the same item.... I ordered a caramel frappe while in the cafe, the quantity was good.... But when i ordered d …"
,Sumit Chhabra,6 months ago,
,Virender Kakkar,6 months ago,
,Sachin Mourya,6 months ago,
,avi pandey,6 months ago,Average
,Khams Zotal,6 months ago,"I ordered 2 Iced Black Coffee (Take away) at the counter this morning at 11:48AM. She (at the counter) gave me a hot coffee with used tissue. I returned the tissues back, later I realised it’s a hot coffee again , I requested them to …"
,Sunil Chaudhary,6 months ago,It's ok to have a brief meetings over a cup of Coffee. Though surrounding are not that clean.
,Arpit Singh,6 months ago,
,Vasu Upreti,6 months ago,
,Tanishqa Jadon,7 months ago,
,Rajat Shukla,7 months ago,
,Ajay Choudhary,7 months ago,
,Hem Jain,7 months ago,
,Meenakshi Mishra,7 months ago,
,Ankit Agarwal,7 months ago,
,Manav Chaudhary,7 months ago,
,Vaishali Singh,7 months ago,
,Chetan Agarwal,7 months ago,
,Musical S S DeShWaL,7 months ago,
,Arjun Yadav,7 months ago,
,Gorakala Kumaraswamy,7 months ago,
,K Praveena,7 months ago,"Hey to Delhi!
It’s been a while here and this place is calm & we can actually party as well with a small group of 15-20 people! …"
,abhishek rai,7 months ago,
,Rajesh Mishra,7 months ago,
,Suraj Mishra,7 months ago,
,bhargav deka,7 months ago,
,Praveen Kumar,8 months ago,
,A K Singh,8 months ago,Good place to sit and enjoy a wide range of food and beverages.
,Rahul Yadav,8 months ago,"Staff cooperative , best place"
,The Official Artist (Rehan Ahmed),8 months ago,Everything is fine 👌 …
,Jagrit Agnihotri,8 months ago,"Good food,great atmosphere, could work on their services"
,Samriti Srivastava,8 months ago,
,Tushar Sharma,8 months ago,
,shubham tiwari,8 months ago,
,vinay yadav,8 months ago,Helpful
,Ansari Danish,8 months ago,
,Vikas Chauhan,8 months ago,
,Abdul Razzak,8 months ago,Very good
,Varun Tripathi,8 months ago,
,Viyanta Insurance,8 months ago,
,Sarvesh Kumar Shahi,8 months ago,
,Juhi Saini,8 months ago,
,narender siryani,8 months ago,"Good food served

Testy."
,Himanshu Gupta,8 months ago,
,Harvinder Kohli,8 months ago,Good place
,Ved Prakash,8 months ago,
,Pawan Kumar,8 months ago,
,rohini sona,8 months ago,
,Mohammad Anas Khan,8 months ago,
,RAMGULAM SHARMA,9 months ago,
,Shubham Bhatt,9 months ago,Overrated food. They charge you for nothing.
,KRISHAN PARMAR,9 months ago,
,Amazing nail art Studio,9 months ago,
,Bharat Chaudhry,9 months ago,All time fav place 💮 …
,MANISH,9 months ago,
,Karthik Mi,9 months ago,
,puneet duggal,9 months ago,
,Santosh Kumar,9 months ago,Good
,Sanjay Aggarwal,9 months ago,
,Rajesh Chalmanda,9 months ago,
,Mayank Upadhayay,9 months ago,
,Manmeet Singh,9 months ago,
,Vinay Yadav,10 months ago,"Ambiance is great, peaceful and quiet"
,Sara,10 months ago,
,Mandeep Singh,10 months ago,
,Ravi Kumar,10 months ago,
,rishi malhotra,10 months ago,
,Vinod Kumar,10 months ago,
,Jitender Mohindra,10 months ago,Great
,Ashim Aggarwal,10 months ago,
,Pawan Ror,10 months ago,
,hem mahajan,10 months ago,
,Sanjeev Sahani,10 months ago,
,Naveen Sehrawat,10 months ago,Amazing experience... Loved the cappuccino.....its just under 300 mtrs from my office...
,Dr. Sharma,10 months ago,"A very welcome change to menu.

I have always felt (although it's a personal choice) that this place CCD has one …"
,Rahul Singh,10 months ago,
,Deepak Makhija,10 months ago,
,Mukesh Murti,10 months ago,
,Montgomery Sinha,10 months ago,
,Amardeep Pandey,11 months ago,Had wonderful experience and coffee was awesome
,Shahid Hussain,11 months ago,
,KARAN GROVER,11 months ago,"Chocolate fantasy
Choco hits"
,divya chopra,11 months ago,
,Varun Kumar,11 months ago,
,HARDAYAL SINGH,11 months ago,
,Vikram Prasad,11 months ago,
,Perminder Singh,11 months ago,It was good to meet my friend. Location is superb.
,Ekta,a year ago,Outside view is just amazing
,Prakul Rana,a year ago,
,Parichay Saxena,a year ago,
,Swapnil Parashar,a year ago,
,Vivek Kumar Yadav,a year ago,
,Asha Tyagi,a year ago,"The below average quality.. Spoiling Cafe Coffee Day Brand name..
Two Devil's own, one cappuccino..
Aise hi outlet naam kharab kar dete hain.."
,DHANANJAY KARALE,a year ago,
,twinkle gujral,a year ago,Good option for evening coffee with friends
,Deepali Madan,a year ago,"Me and my husband visited this place today. We ordered paneer tikka sandwich -- the service was slow, the filling was too less and took long time for one order. The sandwich was not worth the price."
,Usman Khan,a year ago,
,AK3060,a year ago,
,George Paul,a year ago,
,Atul Pandey,a year ago,
,GDEEP & CO. CAs,a year ago,
,nihal shukla,a year ago,Hygienic place
,Mangal Ojha,a year ago,
,Dhruv Bhatnagar,a year ago,Amazing food with nice staff and good coffee. Superb place to chill with your friends!
,aditya mourya,a year ago,
,Simrandeep Singh,a year ago,
,Raj Kumar,a year ago,
,Pooja Sharma,a year ago,
,lokbir yadav,a year ago,
,Tejender Pal Singh,a year ago,
,mansi arora,a year ago,
,vikas yadav,a year ago,
,Sunny Choudhary,a year ago,
,Narender Singh,a year ago,Nice
,VIKAS YADAV,a year ago,Awesome
,Wanve Laxman,a year ago,
,Diptee D,a year ago,
,Aditya Paliwal,a year ago,"CCD in the Delhi Cantt area is fantastic!  There should be around 7-8 round tables, so the space is reasonably enough. The service is fast and professional. I recently made a visit with my Mother and sister, and we were not disappointed in the slightest. Thanks and Enjoy! 🙌 …"
,Rajnish Gupta,a year ago,
,Da_Bar Village,a year ago,
,Baljit Singh,a year ago,
,Muzaffar Khan,a year ago,Good?
,RishiKumar Chauhan,a year ago,
,Gurpreet Singh,a year ago,
,Furious One,a year ago,It's located at a superb place
,Deepak Juneja,a year ago,
,Roshan Kumar Pedarla,a year ago,
,Alok Kumar,a year ago,Best
